time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,error_orient,computation_time,v1,v2,v3,v4,v5,v6
26.812,-0.07402048440661446,-0.3863029743488584,0.9605270453997611,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.007994737781202833,0.04566819241894532,0.014668703079223633,0.5015331604536389,0.37992534663916416,-0.14836673703150027,-0.2507279694323603,-0.06364465445510897,3.1609750929384632
26.82,-0.0725962043833028,-0.38551150906387127,0.960955417645858,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.009641048311485805,0.057461063085737035,0.005986690521240234,0.5015331604536389,0.37992534663916416,-0.14836673703150027,-0.2507279694323603,-0.06364465445510897,3.1609750929384632
26.826999999999998,-0.07114148611165413,-0.3847031293965294,0.9613929446231834,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.011334220092291434,0.06951020935689071,0.0210268497467041,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.834,-0.06965699398832717,-0.3838782045487328,0.9618394265050988,-0.07418122032734661,-0.3848598452325518,0.9594881400866586,0.005192378089117469,0.028003599406628946,0.009737014770507812,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.841,-0.06814340600824778,-0.38303711127887063,0.9622946593750961,-0.07418122032734661,-0.3848598452325518,0.9594881400866586,0.0069031957334403085,0.04051754839157608,0.006018877029418945,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.852,-0.06660141345495608,-0.3821802337297484,0.9627584353199292,-0.07418122032734661,-0.3848598452325518,0.9594881400866586,0.008679206239135427,0.05328146417814428,0.03104543685913086,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.86,-0.06503172058488457,-0.38130796325314315,0.9632305425245724,-0.07418122032734661,-0.3848598452325518,0.9594881400866586,0.0105040367069172,0.06628129380383395,0.01339411735534668,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.868,-0.06343504430571116,-0.38042069823106567,0.96371076536896,-0.07418122032734661,-0.3848598452325518,0.9594881400866586,0.01236999957411104,0.07950808705182975,0.021938800811767578,0.4534432274781285,0.35749225351737296,-0.12184864078130575,-0.2100673043547809,-0.010506165933264425,3.145264152040536
26.876,-0.06181211384893429,-0.3795188438938122,0.9641988845264641,-0.06691842324678894,-0.3808226964246319,0.9618867336845454,0.005755038540664093,0.03928762804660295,0.020886659622192383,0.5415510570545471,0.3764729177137489,-0.1315071361859106,-0.24208484784010478,-0.023043829438276715,3.129567586821379
26.883,-0.060163670436819416,-0.37860281213488806,0.9646946770640645,-0.06691842324678894,-0.3808226964246319,0.9618867336845454,0.007644548240820269,0.05293162023239971,0.005209684371948242,0.5415510570545471,0.3764729177137489,-0.1315071361859106,-0.24208484784010478,-0.023043829438276715,3.129567586821379
