time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time,v1,v2,v3,v4,v5,v6
118.173,0.589908,-0.501033,0.8052678375217157,0.5892291190316159,-0.5005604656024096,0.801829028452139,0.003536887889535555,0.11150002479553223,-0.0013120421135314859,-0.0544297713471989,-0.028145063364173876,0.04355492164671028,-0.002614647075487548,7.963677226866103e-06
118.191,0.589908,-0.501033,0.8045962486903022,0.5892291190316159,-0.5005604656024096,0.801829028452139,0.0028881959719936428,0.030014514923095703,-0.0013120421135314859,-0.0544297713471989,-0.028145063364173876,0.04355492164671028,-0.002614647075487548,7.963677226866103e-06
118.204,0.589908,-0.501033,0.8039690213936658,0.5890891400048306,-0.5004563905175478,0.8003235060559466,0.0037805809427240615,0.01452016830444336,-0.0003066610687212719,-0.02799989641321209,-0.057530345182090735,0.10213216054272525,-0.0006624916666534543,-0.0001387033086764254
118.215,0.589908,-0.501033,0.8033865715242557,0.5890891400048306,-0.5004563905175478,0.8003235060559466,0.0032226356061600472,0.009764909744262695,-0.0003066610687212719,-0.02799989641321209,-0.057530345182090735,0.10213216054272525,-0.0006624916666534543,-0.0001387033086764254
118.236,0.589908,-0.501033,0.802849285284178,0.5890891400048306,-0.5004563905175478,0.8003235060559466,0.002717088680317177,0.08338093757629395,-0.0003066610687212719,-0.02799989641321209,-0.057530345182090735,0.10213216054272525,-0.0006624916666534543,-0.0001387033086764254
118.259,0.589908,-0.501033,0.8023575189291181,0.5890924488757767,-0.5004857145801881,0.7987648590682317,0.0037244932330432394,0.056694746017456055,9.333154230727418e-05,-0.027545328032474885,-0.012995899226027598,-0.00591960047649101,-8.641384952319306e-05,0.0005580080059962547
118.287,0.589908,-0.501033,0.8019115985321202,0.5889979606233022,-0.5004162744100825,0.7976643032693225,0.004387258730663581,0.06384706497192383,-8.429615057354728e-05,-0.019731130422571116,-0.00016519695422298128,-0.009323499871591798,-0.0014402011008259755,1.226444455900507e-05
118.3,0.589908,-0.501033,0.8015118197673795,0.5889979606233022,-0.5004162744100825,0.7976643032693225,0.004001487888675976,0.018410682678222656,-8.429615057354728e-05,-0.019731130422571116,-0.00016519695422298128,-0.009323499871591798,-0.0014402011008259755,1.226444455900507e-05
118.315,0.589908,-0.501033,0.8011584477141911,0.5889979606233022,-0.5004162744100825,0.7976643032693225,0.0036629997982535675,0.07065916061401367,-8.429615057354728e-05,-0.019731130422571116,-0.00016519695422298128,-0.009323499871591798,-0.0014402011008259755,1.226444455900507e-05
118.327,0.589908,-0.501033,0.8008517166811856,0.5890134259105588,-0.5004279762866123,0.7969012474271967,0.00409542718430843,0.024232864379882812,-0.0003945057223702441,-0.015325152501757134,-0.04502393868586533,0.08241625104331912,0.0011056773715113826,-8.901431171501865e-05
118.343,0.589908,-0.501033,0.8005918300509663,0.5890134259105588,-0.5004279762866123,0.7969012474271967,0.0038453499968314083,0.023365020751953125,-0.0003945057223702441,-0.015325152501757134,-0.04502393868586533,0.08241625104331912,0.0011056773715113826,-8.901431171501865e-05
118.356,0.589908,-0.501033,0.8003789601452544,0.5890134259105588,-0.5004279762866123,0.7969012474271967,0.0036415384447512664,0.027112722396850586,-0.0003945057223702441,-0.015325152501757134,-0.04502393868586533,0.08241625104331912,0.0011056773715113826,-8.901431171501865e-05
118.398,0.589908,-0.501033,0.8002132481106279,0.5889964272317838,-0.5004309360865556,0.7959516334482928,0.004399409664699879,0.13541150093078613,4.385220606127948e-05,-0.015821869982231045,-0.02254889518441573,0.02781908926720801,-2.3378084006039462e-05,0.0001127165764886576
118.408,0.589908,-0.501033,0.8000948038249321,0.5888817484640707,-0.5003513651378829,0.7955027298820404,0.004754467519842342,0.02460002899169922,0.0007805668514792878,0.0021396327911273215,-0.01344079284098122,0.011656878599921748,-0.00022926556453101035,-1.2439598285911204e-06
118.425,0.589908,-0.501033,0.8000237058244242,0.5888817484640707,-0.5003513651378829,0.7955027298820404,0.004685834159662853,0.0289764404296875,0.0007805668514792878,0.0021396327911273215,-0.01344079284098122,0.011656878599921748,-0.00022926556453101035,-1.2439598285911204e-06
118.445,0.589908,-0.501033,0.8000000012516976,0.5889071846075186,-0.5003716944321268,0.7953329698754761,0.004818727878866329,0.040938377380371094,-0.0004317139212448813,-0.00495801009373278,-0.0020273438780710118,0.005476523218257352,-0.00021107892402797335,-1.3242625924702104e-05
119.811,0.589908,-0.501033,0.8000000012516976,0.5888686543862134,-0.5003656204890707,0.79525320822596,0.004904862765225568,0.04061150550842285,-3.6005446647198233e-06,1.2845561511003494e-05,1.9788232343839055e-05,-1.5998442391168452e-05,-1.3124193722700769e-05,1.1254469170751709e-07
119.824,0.589908,-0.501033,0.8000236870554501,0.5888686543862134,-0.5003656204890707,0.79525320822596,0.004927788852935857,0.0158998966217041,-3.6005446647198233e-06,1.2845561511003494e-05,1.9788232343839055e-05,-1.5998442391168452e-05,-1.3124193722700769e-05,1.1254469170751709e-07
119.849,0.589908,-0.501033,0.8000947295062463,0.5888651424809108,-0.5003641032635553,0.7952639282552947,0.0049871450124638,0.10178256034851074,4.454185359674835e-05,0.0008255780782799459,0.00025627612726700417,-0.0013569973830085912,3.915723195029586e-05,8.770112163224237e-06
119.869,0.589908,-0.501033,0.8002130837321515,0.5888651424809108,-0.5003641032635553,0.7952639282552947,0.005101873634582587,0.06926822662353516,4.454185359674835e-05,0.0008255780782799459,0.00025627612726700417,-0.0013569973830085912,3.915723195029586e-05,8.770112163224237e-06
119.882,0.589908,-0.501033,0.8003786749781,0.5888482809254334,-0.500354020164434,0.7953530062048708,0.005180865251318202,0.02908802032470703,-9.162318411115173e-05,0.0011768485896192626,0.018119347200291618,-0.03320775123127553,-0.0006896181227201311,7.502292159201268e-05
119.895,0.589908,-0.501033,0.8005913986531117,0.5888482809254334,-0.500354020164434,0.7953530062048708,0.005387464484884558,0.012619972229003906,-9.162318411115173e-05,0.0011768485896192626,0.018119347200291618,-0.03320775123127553,-0.0006896181227201311,7.502292159201268e-05
119.919,0.589908,-0.501033,0.800851120396354,0.5888482809254334,-0.500354020164434,0.7953530062048708,0.005640326036382472,0.05503988265991211,-9.162318411115173e-05,0.0011768485896192626,0.018119347200291618,-0.03320775123127553,-0.0006896181227201311,7.502292159201268e-05
119.936,0.589908,-0.501033,0.8011576761620072,0.5888069165831082,-0.500320331088054,0.7957577747132509,0.005556907172635513,0.08282899856567383,8.020455813778689e-05,0.010477870407530033,0.0017118296040100588,0.0029341230539955306,-5.15548042557199e-05,-9.5749046742392e-05
119.944,0.589908,-0.501033,0.8015108723228791,0.5888069165831082,-0.500320331088054,0.7957577747132509,0.005900712988691926,0.01069951057434082,8.020455813778689e-05,0.010477870407530033,0.0017118296040100588,0.0029341230539955306,-5.15548042557199e-05,-9.5749046742392e-05
119.952,0.589908,-0.501033,0.8019104857927043,0.5888069165831082,-0.500320331088054,0.7957577747132509,0.006290956628068301,0.01085519790649414,8.020455813778689e-05,0.010477870407530033,0.0017118296040100588,0.0029341230539955306,-5.15548042557199e-05,-9.5749046742392e-05
119.965,0.589908,-0.501033,0.8023562641670502,0.588748934660482,-0.5002914950289411,0.7964336035767523,0.006080392302413127,0.016309261322021484,0.00021214526774555794,0.014205333132179733,0.056462923008045174,-0.10599425351941356,-0.0011766964926028544,2.0067618026759106e-05
120.003,0.589908,-0.501033,0.8028479258827411,0.5887699886840649,-0.5002943056630047,0.7976139397254278,0.005406972366644044,0.15428423881530762,-0.0011314693213182751,0.015218393054892615,0.008161172734357465,0.01923615170850567,0.000439575578118604,-0.0002822380770984387
120.016,0.589908,-0.501033,0.8033851603956993,0.5887699886840649,-0.5002943056630047,0.7976139397254278,0.005928551855527095,0.031578779220581055,-0.0011314693213182751,0.015218393054892615,0.008161172734357465,0.01923615170850567,0.000439575578118604,-0.0002822380770984387
120.035,0.589908,-0.501033,0.8039676283770918,0.5887699886840649,-0.5002943056630047,0.7976139397254278,0.006496929933513873,0.040944814682006836,-0.0011314693213182751,0.015218393054892615,0.008161172734357465,0.01923615170850567,0.000439575578118604,-0.0002822380770984387
120.057,0.589908,-0.501033,0.804594961927657,0.5887345992100076,-0.5002913186717767,0.7985402838098185,0.006211770095328932,0.04584479331970215,-0.0006479632252567404,0.010837735177580547,0.09072190269032618,-0.15905608787130254,-0.003429920380077025,0.00012262148688244024
120.071,0.589908,-0.501033,0.8052667648100788,0.5887345992100076,-0.5002913186717767,0.7985402838098185,0.00686822446149313,0.07673144340515137,-0.0006479632252567404,0.010837735177580547,0.09072190269032618,-0.15905608787130254,-0.003429920380077025,0.00012262148688244024
120.082,0.589908,-0.501033,0.8059826126992573,0.5887073683005095,-0.5002771943337826,0.799792847192633,0.006350272097312348,0.02195906639099121,-0.0008801145433416186,0.014184068668236398,0.1133484391932,-0.19360297925334202,-0.003761019606292308,0.00028458667847129323
